Node	Similar	rank-distance
74019	218793	0.1384463906288147
74019	928	0.13946036994457245
844	844	0.0
844	137848	0.0019879424944519997
844	849	0.00265901954844594
844	14926	0.0032179788686335087
844	34303	0.003328993683680892
844	34898	0.0045102424919605255
844	212321	0.004825972951948643
844	219312	0.004948845133185387
844	14935	0.005855354480445385
844	137608	0.0060803540982306
844	34557	0.007054565940052271
844	75662	0.00813574343919754
844	861	0.01110011339187622
844	616	0.013833824545145035
844	75575	0.01644318550825119
844	34551	0.01858409494161606
844	35357	0.02001165598630905
844	34035	0.02118394896388054
844	34312	0.022207962349057198
844	218727	0.02250758372247219
14967	14967	0.0
14967	1251	0.0033398165833204985
14967	75747	0.06530284881591797
14967	218766	0.07293742150068283
14967	75764	0.07488596439361572
14967	218793	0.075063057243824
14967	216537	0.08198626339435577
14967	14966	0.08502013981342316
14967	75570	0.08820649236440659
14967	136996	0.1054840013384819
14967	74020	0.11080840229988098
14967	218968	0.1338386982679367
14967	37173	0.1375841349363327
14967	37170	0.1415984183549881
14967	213297	0.14571528136730194
14967	218716	0.14655689895153046
14967	218759	0.15455786883831024
14967	14946	0.16292591392993927
14967	74019	0.16780823469161987
14967	37165	0.17186585068702698
246761	246761	0.0
246761	137847	0.15776240825653076
246761	216492	0.17579734325408936
246761	135133	0.3752012550830841
246761	135132	0.3752013146877289
246761	222400	0.7904402017593384
246761	216533	0.8574421405792236
246761	1250	0.968967080116272
246761	137562	1.0925670862197876
246761	213668	1.0929924249649048
246761	75568	1.1083102226257324
246761	37147	1.1634817123413086
246761	222399	1.2177574634552002
246761	75567	1.2280274629592896
246761	14929	1.2766354084014893
246761	222398	1.3948391675949097
246761	14930	1.6336443424224854
246761	218918	1.697792410850525
246761	218750	1.7316958904266357
246761	218919	1.7893898487091064
219219	219219	0.0
219219	219215	0.00942092016339302
219219	75610	0.010715059004724026
219219	75609	0.010715123265981674
219219	75648	0.02315591648221016
219219	18839	0.023280836641788483
219219	219274	0.02335791289806366
219219	75765	0.02417658641934395
219219	75763	0.03005622886121273
219219	1260	0.03299297019839287
219219	215905	0.034052774310112
219219	75761	0.03617493063211441
219219	267503	0.03765793889760971
219219	75690	0.03949148207902908
219219	218378	0.039977166801691055
219219	219231	0.040395159274339676
219219	75708	0.04135273024439812
219219	218784	0.05012131854891777
219219	219243	0.05018559470772743
219219	267500	0.050834983587265015
219212	219212	0.0
219212	219209	0.03126521408557892
219212	115135	0.032591562718153
219212	267497	0.04967646300792694
219212	218957	0.05283771827816963
219212	219271	0.05440705269575119
219212	127373	0.055655620992183685
219212	267625	0.05699213966727257
219212	127372	0.06047164276242256
219212	1232	0.0604916550219059
219212	219056	0.06054235249757767
219212	218445	0.06273029744625092
219212	219223	0.06390923261642456
219212	271070	0.06581807881593704
219212	267502	0.0660722404718399
219212	75743	0.06642035394906998
219212	46983	0.06698371469974518
219212	75686	0.06706170737743378
219212	219221	0.06750446557998657
219212	127375	0.06944779306650162
75569	75569	0.0
75569	75571	0.037864476442337036
75569	14945	0.04603256657719612
75569	75564	0.05315344035625458
75569	218769	0.07418768107891083
75569	14912	0.07491563260555267
75569	218916	0.117527537047863
75569	218717	0.12799668312072754
75569	74018	0.13278232514858246
75569	14914	0.13914047181606293
75569	137836	0.13940760493278503
75569	37152	0.14805805683135986
75569	218922	0.14806663990020752
75569	14885	0.15328995883464813
75569	75753	0.16309867799282074
75569	14947	0.16705375909805298
75569	919	0.18121230602264404
75569	923	0.18121230602264404
75569	922	0.18121230602264404
75569	921	0.18121230602264404
35005	35005	0.0
35005	34664	6.0801896324846894e-05
35005	607	0.00015641713980585337
35005	75601	0.0012526614591479301
35005	34552	0.004061791580170393
35005	34533	0.004061796236783266
35005	246616	0.005159598309546709
35005	137030	0.008332999423146248
35005	34590	0.009368420578539371
35005	216889	0.010276004672050476
35005	820	0.010341002605855465
35005	808	0.010385306552052498
35005	34935	0.010925243608653545
35005	34466	0.011611917987465858
35005	814	0.013221289031207561
35005	34443	0.013454616069793701
35005	34549	0.013639120385050774
35005	34686	0.01443137601017952
35005	34705	0.014431379735469818
35005	136977	0.015530646778643131
75614	75613	0.0
75614	75612	0.0
75614	75614	0.0
75614	75611	2.107342389479072e-08
75614	75756	0.003412783145904541
75614	219238	0.004982504528015852
75614	219106	0.021079419180750847
75614	218928	0.029837850481271744
75614	128731	0.033181820064783096
75614	219229	0.03917214274406433
75614	75666	0.039917077869176865
75614	75665	0.03991711139678955
75614	219236	0.04171248897910118
75614	219244	0.04780237004160881
75614	75604	0.06476963311433792
75614	75751	0.06832966208457947
75614	219246	0.0818445235490799
75614	14908	0.08410812169313431
75614	219038	0.09059075266122818
75614	246704	0.10108312219381332
267498	267498	0.0
267498	267506	0.00797860324382782
267498	75683	0.012720112688839436
267498	75629	0.019439250230789185
267498	75565	0.02276695892214775
267498	1261	0.02361856959760189
267498	135214	0.02851279452443123
267498	219203	0.029981428757309914
267498	136985	0.040458422154188156
267498	136986	0.040458425879478455
267498	267501	0.05467118322849274
267498	219050	0.05720830708742142
267498	75716	0.05784989148378372
267498	219057	0.060508087277412415
267498	75617	0.06085618957877159
267498	75689	0.07137984037399292
267498	219045	0.07170560210943222
267498	271793	0.07235674560070038
267498	127374	0.07275208830833435
267498	218383	0.07403220236301422
14933	14933	0.0
14933	34668	0.0003964627394452691
14933	75541	0.0018609758699312806
14933	34617	0.002763609401881695
14933	34597	0.002763611264526844
14933	137035	0.0029890553560107946
14933	34785	0.004102812148630619
14933	273242	0.004136618692427874
14933	246316	0.0042028119787573814
14933	34706	0.005018117371946573
14933	137609	0.005183780565857887
14933	34885	0.005315558984875679
14933	35882	0.006192400120198727
14933	34902	0.006881223525851965
14933	34665	0.007399148307740688
14933	34646	0.007399148307740688
14933	613	0.0083901546895504
14933	218955	0.008597780019044876
14933	34586	0.008887035772204399
14933	34043	0.009030550718307495
14928	14928	0.0
14928	74016	0.11764832586050034
14928	75746	0.14084750413894653
14928	75750	0.1585586816072464
14928	14909	0.1589418649673462
14928	217436	0.16190242767333984
14928	1265	0.171416237950325
14928	213146	0.20056620240211487
14928	213208	0.2011317014694214
14928	213203	0.20454077422618866
14928	218789	0.20932787656784058
14928	218767	0.21752293407917023
14928	14927	0.24872177839279175
14928	74003	0.25266033411026
14928	216158	0.25767454504966736
14928	1252	0.2652212977409363
14928	1266	0.2659183740615845
14928	37168	0.27021804451942444
14928	37165	0.2702180743217468
14928	246646	0.2983257472515106
34581	34581	0.0
34581	806	0.0004320899897720665
34581	34434	0.0009720736416056752
34581	36292	0.0009884957689791918
34581	35885	0.0010901648784056306
34581	36301	0.0011317115277051926
34581	35880	0.001345897908322513
34581	34897	0.0014265634818002582
34581	34519	0.0019296669634059072
34581	34499	0.0019296715036034584
34581	34405	0.0025970377027988434
34581	35879	0.004039591643959284
34581	34790	0.00424343952909112
34581	817	0.0042815315537154675
34581	613	0.006691026035696268
34581	853	0.0075164237059652805
34581	34885	0.009765622206032276
34581	137609	0.009897399693727493
34581	34559	0.010669483803212643
34581	35003	0.01194482296705246
219205	219205	0.0
219205	75561	0.006158276926726103
219205	75563	0.0061582778580486774
219205	75552	0.006158281583338976
219205	219206	0.011541517451405525
219205	218378	0.01264431793242693
219205	267500	0.012645618058741093
219205	46981	0.015535272657871246
219205	26287	0.01919655129313469
219205	219058	0.0286373533308506
219205	219221	0.02970428578555584
219205	215905	0.03392713516950607
219205	219056	0.0358106829226017
219205	75765	0.036440152674913406
219205	75609	0.043800849467515945
219205	75610	0.04380090907216072
219205	219215	0.04801660031080246
219205	219248	0.049496233463287354
219205	75686	0.04960774630308151
219205	219219	0.050868742167949677
271940	271940	0.0
271940	271945	1.9357175418122097e-08
271940	271958	0.022786619141697884
271940	267511	0.04031014442443848
271940	271954	0.04457693547010422
271940	219220	0.05469142645597458
271940	271947	0.05644385144114494
271940	221924	0.06820832192897797
271940	221923	0.06820832937955856
271940	271886	0.07283293455839157
271940	219270	0.08259154856204987
271940	219204	0.09569711238145828
271940	75685	0.10425559431314468
271940	75684	0.10425559431314468
271940	219213	0.11361231654882431
271940	219214	0.12444422394037247
271940	271097	0.1322603076696396
271940	271941	0.13735412061214447
271940	271938	0.13735412061214447
271940	271948	0.13735412061214447
719	719	0.0
719	720	0.16071677207946777
719	716	0.16378144919872284
719	717	0.18042820692062378
719	217525	0.20338083803653717
719	1242	0.20837680995464325
719	217520	0.21896612644195557
719	217517	0.22315093874931335
719	217524	0.22618286311626434
719	217523	0.2412748634815216
719	217521	0.24133679270744324
719	217522	0.24171563982963562
719	217518	0.2659556567668915
719	221932	0.3312132656574249
719	267495	0.3317301869392395
719	135188	0.3324107527732849
719	250931	0.3329474627971649
719	271728	0.3333834111690521
719	135197	0.33347052335739136
719	75749	0.3856464922428131
34461	34461	0.0
34461	34481	3.494632139222631e-08
34461	1027	0.0013948512496426702
34461	867	0.0023860300425440073
34461	215689	0.004778852686285973
34461	34312	0.005730826407670975
34461	34035	0.006754838861525059
34461	137036	0.007521445397287607
34461	35357	0.007927130907773972
34461	1079	0.008115869015455246
34461	34970	0.009130471386015415
34461	34046	0.009154057130217552
34461	14965	0.009684117510914803
34461	811	0.011252081021666527
34461	75575	0.011495602317154408
34461	616	0.014104963280260563
34461	852	0.014524770900607109
34461	14892	0.014527414925396442
34461	14922	0.015393227338790894
34461	861	0.01683867536485195
213206	213206	0.0
213206	34521	0.0005577834672294557
213206	34501	0.0005578093696385622
213206	34879	0.0016120413783937693
213206	34304	0.0020483238622546196
213206	217556	0.00379106099717319
213206	213148	0.004386318847537041
213206	14922	0.006482693832367659
213206	14892	0.007348506711423397
213206	852	0.007351149804890156
213206	34591	0.010177511721849442
213206	811	0.010623839683830738
213206	34034	0.010628076270222664
213206	137249	0.010740645229816437
213206	14965	0.012191803194582462
213206	34046	0.012721864506602287
213206	34970	0.01274544931948185
213206	1079	0.013760051690042019
213206	137036	0.014354475773870945
213206	14934	0.01521504856646061
1265	1265	0.0
1265	75750	0.020506372675299644
1265	14909	0.02853289619088173
1265	75746	0.03497932851314545
1265	213146	0.039307933300733566
1265	213208	0.04156384989619255
1265	213203	0.044212136417627335
1265	218789	0.05116162449121475
1265	74016	0.054850365966558456
1265	218767	0.06147201359272003
1265	14927	0.09703091531991959
1265	216158	0.11048304289579391
1265	1252	0.11730431020259857
1265	1266	0.11865004152059555
1265	37168	0.1436319202184677
1265	37165	0.1436319500207901
1265	213297	0.16413414478302002
1265	37170	0.16742293536663055
1265	14928	0.171416237950325
1265	37173	0.1728711873292923
14918	14918	0.0
14918	14917	2.9802322387695312e-08
14918	213296	0.00149585772305727
14918	34471	0.001856519258581102
14918	34451	0.0018565227510407567
14918	213055	0.004714231472462416
14918	14931	0.007377941627055407
14918	215686	0.007882216945290565
14918	215691	0.008071929216384888
14918	35887	0.00934611912816763
14918	34469	0.010861494578421116
14918	34449	0.01086149550974369
14918	803	0.01093323528766632
14918	617	0.011028130538761616
14918	34667	0.011547173373401165
14918	34648	0.011547206901013851
14918	1086	0.012832755222916603
14918	34883	0.013358828611671925
14918	924	0.013610769994556904
14918	34302	0.014010419137775898
137861	137861	0.0
137861	1035	0.0213212538510561
137861	246625	0.0218422282487154
137861	14906	0.027631130069494247
137861	219049	0.02882864512503147
137861	219042	0.02882865071296692
137861	1256	0.03002139925956726
137861	26324	0.030021410435438156
137861	46978	0.04501868411898613
137861	75728	0.04578779637813568
137861	75722	0.04737570881843567
137861	271096	0.05493655800819397
137861	219245	0.05531369522213936
137861	14905	0.055834900587797165
137861	75540	0.0621899738907814
137861	75632	0.06407275050878525
137861	219210	0.06444494426250458
137861	219043	0.06918776780366898
137861	75623	0.07116053998470306
137861	75727	0.07248157262802124
219245	219245	0.0
219245	219210	0.009201429784297943
219245	219043	0.02140923961997032
219245	75722	0.028330890461802483
219245	75727	0.033253297209739685
219245	75628	0.037360984832048416
219245	121068	0.04165417701005936
219245	75631	0.046735260635614395
219245	219047	0.048222605139017105
219245	1256	0.05409438908100128
219245	26324	0.05409439280629158
219245	137861	0.05531369522213936
219245	219038	0.060934677720069885
219245	219042	0.06336130946874619
219245	219049	0.06336135417222977
219245	14908	0.06642477214336395
219245	127590	0.06645561754703522
219245	1035	0.06809559464454651
219245	246625	0.0770125687122345
219245	14906	0.08091955631971359
1048	1048	0.0
1048	836	0.004778826609253883
1048	355584	0.006813892628997564
1048	246643	0.011472326703369617
1048	828	0.013727669604122639
1048	127343	0.030868444591760635
1048	354317	0.03913647308945656
1048	216887	0.04491763934493065
1048	246339	0.04577461630105972
1048	127341	0.05067821219563484
1048	1076	0.05124230310320854
1048	1140	0.05371514707803726
1048	246340	0.06374761462211609
1048	137021	0.0676734670996666
1048	800	0.12163971364498138
1048	1051	0.12274953722953796
1048	1046	0.12274953722953796
1048	216882	0.13115593791007996
1048	354521	0.13558781147003174
1048	75589	0.1414477676153183
136984	136984	0.0
136984	136978	0.014997908845543861
136984	75605	0.01631263643503189
136984	75606	0.01631266251206398
136984	246717	0.034362468868494034
136984	278926	0.03914763405919075
136984	135218	0.05188613757491112
136984	15464	0.06253650784492493
136984	219237	0.0673084706068039
136984	271617	0.06881000101566315
136984	83600	0.07292477786540985
136984	218389	0.08688696473836899
136984	75691	0.08823470771312714
136984	14904	0.09364179521799088
136984	271845	0.11276324093341827
136984	75760	0.12600216269493103
136984	271636	0.13552981615066528
136984	218446	0.14534790813922882
136984	218447	0.14565978944301605
136984	219217	0.1511581689119339
219204	219204	0.0
219204	219270	0.018345896154642105
219204	75684	0.027273844927549362
219204	75685	0.02727385051548481
219204	219213	0.029715638607740402
219204	219214	0.039073605090379715
219204	271886	0.04672743380069733
219204	271954	0.05212416872382164
219204	271947	0.05624403432011604
219204	267507	0.057301804423332214
219204	352530	0.06754828244447708
219204	219220	0.06883792579174042
219204	271942	0.06994480639696121
219204	271941	0.06994481384754181
219204	271938	0.06994481384754181
219204	271948	0.06994481384754181
219204	271937	0.069944828748703
219204	246313	0.07533005625009537
219204	219224	0.08197812736034393
219204	271097	0.08477316796779633
74016	74016	0.0
74016	75746	0.03286373242735863
74016	75750	0.04325596243143082
74016	14909	0.05103737860918045
74016	1265	0.054850365966558456
74016	213146	0.08377894759178162
74016	213208	0.08476535230875015
74016	213203	0.08801707625389099
74016	218789	0.09348896890878677
74016	218767	0.10248959809541702
74016	14928	0.11764832586050034
74016	14927	0.13624122738838196
74016	216158	0.14724962413311005
74016	217436	0.15325121581554413
74016	1252	0.1546746790409088
74016	1266	0.1556733101606369
74016	37168	0.16970497369766235
74016	37165	0.16970500349998474
74016	213297	0.19949528574943542
74016	218716	0.20201842486858368
34927	34927	0.0
34927	137380	0.000369794899597764
34927	246655	0.0015142492484301329
34927	14891	0.001908565522171557
34927	137395	0.0019111903384327888
34927	75580	0.0019483671057969332
34927	36294	0.0030181189067661762
34927	36306	0.0034932082053273916
34927	34200	0.0036555526312440634
34927	218987	0.004750130232423544
34927	34928	0.005105879623442888
34927	34550	0.0062492359429597855
34927	34531	0.006249291356652975
34927	35004	0.006737078074365854
34927	225468	0.006749180145561695
34927	838	0.007054958958178759
34927	34674	0.010194454342126846
34927	34693	0.010194455273449421
34927	34487	0.010373965837061405
34927	34507	0.010373974218964577
75631	75631	0.0
75631	75628	0.01535138487815857
75631	75727	0.015409898944199085
75631	219047	0.022700447589159012
75631	219043	0.02555609680712223
75631	127590	0.02672579325735569
75631	219038	0.033290185034275055
75631	75722	0.04052746295928955
75631	219210	0.043280575424432755
75631	219245	0.046735260635614395
75631	14908	0.048274848610162735
75631	75604	0.05712205171585083
75631	26324	0.06811103224754333
75631	1256	0.06811103969812393
75631	219244	0.07109653204679489
75631	121068	0.07663333415985107
75631	219042	0.07837129384279251
75631	219049	0.07837134599685669
75631	128731	0.0856444463133812
75631	219229	0.08568248152732849
14912	14912	0.0
14912	218769	0.0210032369941473
14912	14945	0.04137285053730011
14912	218717	0.054028913378715515
14912	74018	0.058239009231328964
14912	218922	0.07326211780309677
14912	75569	0.07491563260555267
14912	37152	0.07498236000537872
14912	14885	0.07968330383300781
14912	75571	0.10673154890537262
14912	75564	0.11110015958547592
14912	919	0.11361332982778549
14912	923	0.11361332982778549
14912	922	0.11361333727836609
14912	921	0.11361333727836609
14912	920	0.11361335217952728
14912	136995	0.1317731887102127
14912	137837	0.1433437615633011
14912	135215	0.14429715275764465
14912	1235	0.14980265498161316
1030	1030	0.0
1030	225899	0.0056943283416330814
1030	273287	0.006079740356653929
1030	34878	0.007976758293807507
1030	216680	0.00956885889172554
1030	818	0.009785737842321396
1030	218726	0.013364411890506744
1030	218719	0.013954535126686096
1030	218988	0.014896250329911709
1030	34045	0.016852622851729393
1030	35883	0.0177451241761446
1030	664	0.01821294054389
1030	648	0.018715379759669304
1030	809	0.019986726343631744
1030	34391	0.020106201991438866
1030	647	0.020844925194978714
1030	225897	0.02179965004324913
1030	135195	0.021949969232082367
1030	34998	0.022058382630348206
1030	1087	0.022310053929686546
271941	271941	0.0
271941	271948	0.0
271941	271938	5.26835597369768e-09
271941	271942	1.7473160696113155e-08
271941	271937	3.7990655954445174e-08
271941	219213	0.05006461217999458
271941	267507	0.05362987518310547
271941	271612	0.056235507130622864
271941	271610	0.05623551458120346
271941	219204	0.06994481384754181
271941	219270	0.07439874112606049
271941	271944	0.08014243841171265
271941	271946	0.08014243841171265
271941	271939	0.08014245331287384
271941	352530	0.08036763966083527
271941	75684	0.0919623002409935
271941	75685	0.0919623076915741
271941	271943	0.09260328859090805
271941	271935	0.09260328859090805
271941	271949	0.09260329604148865
645	645	0.0
645	225900	0.003886281978338957
645	649	0.014587280340492725
645	135201	0.045734718441963196
645	1034	0.04940789192914963
645	135202	0.05102458596229553
645	267496	0.05161919444799423
645	135193	0.055870093405246735
645	135191	0.05996166542172432
645	137381	0.06646212190389633
645	271887	0.07063091546297073
645	75573	0.0719592422246933
645	137020	0.07209217548370361
645	135190	0.07625502347946167
645	135203	0.07721594721078873
645	128654	0.08251044899225235
645	135200	0.08303013443946838
645	135194	0.08529624342918396
645	273288	0.08687149733304977
645	137124	0.08717042952775955
225468	225468	0.0
225468	34487	0.0036247854586690664
225468	34507	0.003624793840572238
225468	34962	0.004128765780478716
225468	34483	0.004129604436457157
225468	34463	0.0041296277195215225
225468	75580	0.004800812806934118
225468	14891	0.00484061473980546
225468	34927	0.006749180145561695
225468	137380	0.007118975277990103
225468	246655	0.008263429626822472
225468	137395	0.008660370483994484
225468	34579	0.009071122854948044
225468	36294	0.009767298586666584
225468	34630	0.009977618232369423
225468	36306	0.01024238858371973
225468	34200	0.010404733009636402
225468	218987	0.011499310843646526
225468	34928	0.011855059303343296
225468	34905	0.012767907232046127
14922	14922	0.0
14922	14892	0.000865813170094043
14922	852	0.0008684563217684627
14922	217556	0.002691632602363825
14922	811	0.004141146317124367
14922	34304	0.004434369504451752
14922	14965	0.005709109827876091
14922	34046	0.006239170674234629
14922	34970	0.006262755952775478
14922	213206	0.006482693832367659
14922	34521	0.007040476892143488
14922	34501	0.007040502969175577
14922	1079	0.007277358323335648
14922	137036	0.007871782407164574
14922	34879	0.008094735443592072
14922	213148	0.010869013145565987
14922	867	0.01300719752907753
14922	1027	0.013998376205563545
14922	34481	0.015393206849694252
14922	34461	0.015393227338790894
75657	75657	0.0
75657	18841	0.017661908641457558
75657	219211	0.01898360811173916
75657	219059	0.02282627671957016
75657	219216	0.02510122023522854
75657	219208	0.029334506019949913
75657	219273	0.046896614134311676
75657	75744	0.05718548595905304
75657	271949	0.058323901146650314
75657	271943	0.05832391232252121
75657	271935	0.05832391604781151
75657	218787	0.05893929675221443
75657	135186	0.059817783534526825
75657	246312	0.0722048431634903
75657	1234	0.07742529362440109
75657	135216	0.07804486155509949
75657	219233	0.07806802541017532
75657	352595	0.08041738718748093
75657	352594	0.08041739463806152
75657	218788	0.08674226701259613
18838	18838	0.0
18838	928	0.025614606216549873
18838	927	0.02561464160680771
18838	926	0.025614643469452858
18838	218791	0.053635504096746445
18838	218924	0.05728725343942642
18838	37166	0.05839582905173302
18838	14948	0.060970328748226166
18838	74017	0.07503265887498856
18838	135187	0.07535450160503387
18838	218959	0.07742585986852646
18838	218978	0.08371148258447647
18838	216551	0.09394611418247223
18838	14915	0.09949267655611038
18838	1235	0.09983337670564651
18838	135215	0.10409393906593323
18838	218884	0.11096443980932236
18838	218917	0.11278535425662994
18838	137837	0.11724068969488144
18838	218760	0.12316638976335526
75690	75690	0.0
75690	18839	0.016437573358416557
75690	75708	0.018329842016100883
75690	1260	0.018454115837812424
75690	75648	0.020275063812732697
75690	219243	0.02240719087421894
75690	271615	0.025361068546772003
75690	218383	0.028118422254920006
75690	127374	0.03142927214503288
75690	219231	0.03318386897444725
75690	267503	0.03321613743901253
75690	75761	0.03447519242763519
75690	75763	0.03461642190814018
75690	219274	0.038997672498226166
75690	219219	0.03949148207902908
75690	75610	0.046081751585006714
75690	75609	0.04608181118965149
75690	219215	0.04674661159515381
75690	75716	0.048083726316690445
75690	75638	0.0490499809384346
246689	246689	0.0
246689	137029	0.00037158915074542165
246689	34694	0.0013335376279428601
246689	34043	0.0019522348884493113
246689	34586	0.002095750067383051
246689	34377	0.0023204092867672443
246689	218955	0.0023850060533732176
246689	34665	0.003583637299016118
246689	34646	0.003583637299016118
246689	34902	0.004101562313735485
246689	14962	0.004695078358054161
246689	35882	0.004790385719388723
246689	34706	0.005964668467640877
246689	246316	0.006779973860830069
246689	273242	0.006846167147159576
246689	34785	0.006879973690956831
246689	34597	0.008219174109399319
246689	34617	0.008219176903367043
246689	75541	0.009121810086071491
246689	34479	0.01060207188129425
34517	34517	0.0
34517	34497	4.214684778958144e-08
34517	610	0.0006174981826916337
34517	36316	0.0006546398508362472
34517	34582	0.0031239870004355907
34517	34545	0.00652361661195755
34517	36299	0.007176503539085388
34517	34435	0.008858038112521172
34517	1228	0.009437941014766693
34517	34967	0.010806863196194172
34517	215690	0.011575384065508842
34517	34482	0.011873305775225163
34517	34657	0.012171326205134392
34517	216937	0.012302327901124954
34517	36324	0.01346899289637804
34517	605	0.013935600407421589
34517	34703	0.017882276326417923
34517	34684	0.01788228563964367
34517	843	0.018111836165189743
34517	34437	0.01815221831202507
271612	271612	0.0
271612	271610	1.4901161193847656e-08
271612	271943	0.03690998628735542
271612	271935	0.03690998628735542
271612	271949	0.03690999373793602
271612	267507	0.04345846176147461
271612	352530	0.055271245539188385
271612	271948	0.056235503405332565
271612	271941	0.056235507130622864
271612	271938	0.056235507130622864
271612	271937	0.056235507130622864
271612	271942	0.05623551458120346
271612	271944	0.057129111140966415
271612	271946	0.057129111140966415
271612	271939	0.05712912976741791
271612	219213	0.07758219540119171
271612	219211	0.08742746710777283
271612	75657	0.09266515076160431
271612	219204	0.09440994262695312
271612	18841	0.09676580876111984
75638	75638	1.4901161193847656e-08
75638	267503	0.021712377667427063
75638	75761	0.02309972234070301
75638	219274	0.028684547170996666
75638	1260	0.031656548380851746
75638	219243	0.03361552581191063
75638	219057	0.03475876525044441
75638	127374	0.03582332655787468
75638	218383	0.03967045992612839
75638	267501	0.040845513343811035
75638	75648	0.0429922379553318
75638	18839	0.04414824768900871
75638	218784	0.0445387177169323
75638	75690	0.0490499809384346
75638	219215	0.04951474815607071
75638	219219	0.05142480507493019
75638	136986	0.053673431277275085
75638	136985	0.053673431277275085
75638	75610	0.061879877001047134
75638	75609	0.06187994033098221
1228	1228	0.0
1228	34482	0.002435364993289113
1228	34545	0.002914324402809143
1228	605	0.00449766032397747
1228	34582	0.006313953548669815
1228	36316	0.008783301338553429
1228	610	0.008820443414151669
1228	34517	0.009437941014766693
1228	34497	0.00943796057254076
1228	34934	0.009604161605238914
1228	34695	0.010475179180502892
1228	34676	0.010475179180502892
1228	14893	0.012869881466031075
1228	36299	0.01661444455385208
1228	34707	0.017225896939635277
1228	34688	0.017225896939635277
1228	34435	0.018295979127287865
1228	34967	0.02024480327963829
1228	880	0.02065756916999817
1228	225469	0.020774802193045616
75588	75588	0.0
75588	222634	0.007439058274030685
75588	137561	0.01906750164926052
75588	874	0.01965474709868431
75588	75590	0.026958925649523735
75588	246687	0.029600197449326515
75588	75584	0.06323091685771942
75588	246644	0.07623833417892456
75588	37188	0.09368612617254257
75588	864	0.10968270152807236
75588	213200	0.11369966715574265
75588	1778	0.11490685492753983
75588	1777	0.1149069145321846
75588	248621	0.1159530058503151
75588	863	0.1282903105020523
75588	826	0.14937588572502136
75588	216663	0.17184890806674957
75588	225467	0.17372024059295654
75588	75589	0.1746627688407898
75588	354521	0.18052272498607635
74017	74017	0.0
74017	135187	0.0005165183683857322
74017	218791	0.04058004170656204
74017	218884	0.04358362779021263
74017	1235	0.04771614074707031
74017	137837	0.05125211179256439
74017	926	0.055072538554668427
74017	927	0.05507255718111992
74017	928	0.055072564631700516
74017	135215	0.056016482412815094
74017	136995	0.06151130795478821
74017	18838	0.07503265887498856
74017	218924	0.07818350940942764
74017	14948	0.08781950920820236
74017	920	0.10144178569316864
74017	919	0.10144180059432983
74017	923	0.10144180804491043
74017	922	0.10144181549549103
74017	921	0.10144181549549103
74017	37166	0.11103798449039459
46981	46981	0.0
46981	267500	0.012259009294211864
46981	75563	0.01306714303791523
46981	75552	0.01306716538965702
46981	75561	0.01306716725230217
46981	219205	0.015535272657871246
46981	219221	0.01929733343422413
46981	219206	0.01951276883482933
46981	218378	0.022317402064800262
46981	26287	0.02292495407164097
46981	219056	0.02711193636059761
46981	219248	0.03451993316411972
46981	75686	0.035282157361507416
46981	215905	0.03686472028493881
46981	127372	0.03881623595952988
46981	1232	0.03888167068362236
46981	219058	0.039347440004348755
46981	218957	0.039875391870737076
46981	75765	0.04314340651035309
46981	127375	0.04323552921414375
218447	218447	0.0
218447	356374	0.010996666736900806
218447	1766	0.011286063119769096
218447	75754	0.015642976388335228
218447	271841	0.016499914228916168
218447	219217	0.030102187767624855
218447	271636	0.03742699325084686
218447	136979	0.046693816781044006
218447	219041	0.055226728320121765
218447	219048	0.055226847529411316
218447	278925	0.06680693477392197
218447	14904	0.06791706383228302
218447	271792	0.06921582669019699
218447	83600	0.07790423929691315
218447	219237	0.08186285197734833
218447	15464	0.08639362454414368
218447	128545	0.08965062350034714
218447	127354	0.12810668349266052
218447	136978	0.13259078562259674
218447	75606	0.13295122981071472
246654	246654	0.0
246654	36287	0.00021273692254908383
246654	34805	0.0011454764753580093
246654	36312	0.0023934724740684032
246654	842	0.002563995309174061
246654	34493	0.005412411876022816
246654	34513	0.005412417929619551
246654	34969	0.005461991764605045
246654	36285	0.006126848049461842
246654	36326	0.006339485757052898
246654	802	0.007317380979657173
246654	34441	0.008402987383306026
246654	1243	0.008631234988570213
246654	34584	0.009523558430373669
246654	216881	0.009535428136587143
246654	34964	0.010216408409178257
246654	1781	0.010412086732685566
246654	34510	0.01181508507579565
246654	14925	0.012033902108669281
246654	137563	0.012583465315401554
36297	36297	0.0
36297	216880	0.0027142069302499294
36297	34467	0.003920543473213911
36297	34447	0.003920552786439657
36297	34595	0.0053697749972343445
36297	34615	0.0053697749972343445
36297	36284	0.007558431476354599
36297	34884	0.0077012465335428715
36297	34432	0.008552851155400276
36297	216891	0.008624556474387646
36297	213157	0.009892498143017292
36297	34932	0.011174557730555534
36297	216888	0.011620706878602505
36297	34849	0.011716900393366814
36297	216895	0.012058205902576447
36297	36315	0.013087369501590729
36297	34509	0.013105073943734169
36297	34489	0.013105115853250027
36297	34616	0.013891174457967281
36297	34503	0.014115838333964348
246690	246690	0.0
246690	222713	0.00011273680865997449
246690	216898	0.00044381534098647535
246690	640	0.00340279727242887
246690	639	0.003402799367904663
246690	75635	0.008174345828592777
246690	75655	0.008174345828592777
246690	75650	0.008174346759915352
246690	75636	0.008174346759915352
246690	75646	0.008174346759915352
246690	75596	0.008174346759915352
