Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BioPlex_2017	CDX1	2/59	0.8844799749185415	1.0	0	0	0.5525396101833051	0.06782722398034881	ASH1L;PUM2
BioPlex_2017	LUC7L	2/59	0.8844799749185415	1.0	0	0	0.5525396101833051	0.06782722398034881	ZC3H14;PRRC2A
BioPlex_2017	MRPL4	3/82	0.8861993609644734	1.0	0	0	0.5963384817222255	0.07204564453055735	MRPL1;CINP;HSPD1
BioPlex_2017	FGL1	2/60	0.8901232668794185	1.0	0	0	0.5433306166802501	0.06324114302351391	ARHGEF2;DNM1L
BioPlex_2017	MRPS30	2/60	0.8901232668794185	1.0	0	0	0.5433306166802501	0.06324114302351391	MRPL1;HSPD1
BioPlex_2017	LZTS2	2/60	0.8901232668794185	1.0	0	0	0.5433306166802501	0.06324114302351391	APC;RAB11FIP5
BioPlex_2017	GPATCH4	3/83	0.891038108727928	1.0	0	0	0.5891536807376203	0.06796952996586116	MYEF2;DDX24;RPL10A
BioPlex_2017	VAMP4	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	GOSR2
BioPlex_2017	EMILIN1	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	PDLIM5
BioPlex_2017	PPP2CB	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	SLMAP
BioPlex_2017	PCDHB16	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	PTPRD
BioPlex_2017	TNFRSF10A	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	SDCBP
BioPlex_2017	LLGL2	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	RCOR1
BioPlex_2017	NDUFB11	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	NDUFS2
BioPlex_2017	YWHAZ	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	EPB41L2
BioPlex_2017	BMP1	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	GOLGA4
BioPlex_2017	AURKAIP1	1/35	0.8911599110582049	1.0	0	0	0.4657119571544999	0.053664637990144655	MRPS7
BioPlex_2017	RBBP7	2/61	0.8955096391422384	1.0	0	0	0.5344235573904098	0.05898020952683181	GATAD1;SAP30
BioPlex_2017	TMOD3	1/36	0.8978488447154702	1.0	0	0	0.4527755139002082	0.04878816862192095	LRRFIP1
BioPlex_2017	CUL1	1/36	0.8978488447154702	1.0	0	0	0.4527755139002082	0.04878816862192095	SERPINA12
BioPlex_2017	NAAA	1/36	0.8978488447154702	1.0	0	0	0.4527755139002082	0.04878816862192095	ITGAV
BioPlex_2017	DNAJC7	1/36	0.8978488447154702	1.0	0	0	0.4527755139002082	0.04878816862192095	EML5
BioPlex_2017	SERPINB5	1/36	0.8978488447154702	1.0	0	0	0.4527755139002082	0.04878816862192095	VRK1
BioPlex_2017	NME2P1	1/36	0.8978488447154702	1.0	0	0	0.4527755139002082	0.04878816862192095	RNF26
BioPlex_2017	PRDM5	1/36	0.8978488447154702	1.0	0	0	0.4527755139002082	0.04878816862192095	RPL10A
BioPlex_2017	H2AFY2	3/85	0.9001656655207939	1.0	0	0	0.5752912411908528	0.060507096100252275	DDX24;PRPF4B;URB2
BioPlex_2017	RBM34	4/107	0.9004768036230842	1.0	0	0	0.6093427476787849	0.06387793288956989	TAF1A;PRPF4B;URB2;RPL10A
BioPlex_2017	RPL14	2/62	0.9006493432191217	1.0	0	0	0.5258038225937902	0.05501973517506687	DDX24;TAF1A
BioPlex_2017	ZC3H3	2/62	0.9006493432191217	1.0	0	0	0.5258038225937902	0.05501973517506687	APP;RPL10A
BioPlex_2017	EXOC1	2/62	0.9006493432191217	1.0	0	0	0.5258038225937902	0.05501973517506687	GOLGA4;GOLGA5
BioPlex_2017	C14orf104	2/62	0.9006493432191217	1.0	0	0	0.5258038225937902	0.05501973517506687	LSAMP;DNM1L
BioPlex_2017	PRPF19	1/37	0.904127005721187	1.0	0	0	0.4405383378488513	0.04439984819215185	SLMAP
BioPlex_2017	GLYR1	1/37	0.904127005721187	1.0	0	0	0.4405383378488513	0.04439984819215185	SERPINA12
BioPlex_2017	GMCL1	1/37	0.904127005721187	1.0	0	0	0.4405383378488513	0.04439984819215185	SERPINA12
BioPlex_2017	GORASP1	1/37	0.904127005721187	1.0	0	0	0.4405383378488513	0.04439984819215185	HSPD1
BioPlex_2017	COPS7B	1/37	0.904127005721187	1.0	0	0	0.4405383378488513	0.04439984819215185	APBB3
BioPlex_2017	FSD1	1/37	0.904127005721187	1.0	0	0	0.4405383378488513	0.04439984819215185	PAK1
BioPlex_2017	CDK15	3/86	0.9044659093799332	1.0	0	0	0.5686018081537499	0.05709368560512387	SERPINA3;HSP90AA1;UGT1A9
BioPlex_2017	SLC25A41	2/63	0.9055523412094724	1.0	0	0	0.5174577301716665	0.05133708473338233	PAK1;HSPD1
BioPlex_2017	USP47	2/63	0.9055523412094724	1.0	0	0	0.5174577301716665	0.05133708473338233	ASTE1;VRK1
BioPlex_2017	U2AF2	1/38	0.9100196005730956	1.0	0	0	0.4289452236949341	0.04044487651177035	RPL10A
BioPlex_2017	HSPBP1	1/38	0.9100196005730956	1.0	0	0	0.4289452236949341	0.04044487651177035	NT5C2
BioPlex_2017	IL1R2	1/38	0.9100196005730956	1.0	0	0	0.4289452236949341	0.04044487651177035	ATL2
BioPlex_2017	RSPRY1	1/38	0.9100196005730956	1.0	0	0	0.4289452236949341	0.04044487651177035	NEFL
BioPlex_2017	GNB2	2/64	0.9102283021723911	1.0	0	0	0.5093724531377343	0.04791148605777404	TCP1;SLC29A1
BioPlex_2017	LGALS9	2/64	0.9102283021723911	1.0	0	0	0.5093724531377343	0.04791148605777404	MET;MPZL1
BioPlex_2017	RPL18A	3/88	0.9125672224107249	1.0	0	0	0.5556790397866191	0.05084103569879898	DDX24;URB2;RPL10A
BioPlex_2017	TAZ	2/65	0.9146866011322352	1.0	0	0	0.5015359538586922	0.044723859219449484	ITGAV;HSPD1
BioPlex_2017	ZNF785	2/65	0.9146866011322352	1.0	0	0	0.5015359538586922	0.044723859219449484	SMEK1;APC
BioPlex_2017	RPL28	2/65	0.9146866011322352	1.0	0	0	0.5015359538586922	0.044723859219449484	PTPRD;SDCBP
BioPlex_2017	NPM1	2/65	0.9146866011322352	1.0	0	0	0.5015359538586922	0.044723859219449484	DDX24;RPL10A
BioPlex_2017	ZBTB48	2/65	0.9146866011322352	1.0	0	0	0.5015359538586922	0.044723859219449484	DDX24;MRPS7
BioPlex_2017	MAS1	2/65	0.9146866011322352	1.0	0	0	0.5015359538586922	0.044723859219449484	ATL2;DSG4
BioPlex_2017	UBB	4/111	0.9152034506912248	1.0	0	0	0.587384450465135	0.05204748294932061	WSB2;ZFAND2B;AP2S1;APBB3
BioPlex_2017	RNF19B	1/39	0.915550290171011	1.0	0	0	0.4179466282155768	0.03687542451181103	WDR20
BioPlex_2017	THBS3	1/39	0.915550290171011	1.0	0	0	0.4179466282155768	0.03687542451181103	HSPD1
BioPlex_2017	ABI2	1/39	0.915550290171011	1.0	0	0	0.4179466282155768	0.03687542451181103	NHSL2
BioPlex_2017	RPL23	1/39	0.915550290171011	1.0	0	0	0.4179466282155768	0.03687542451181103	EVL
BioPlex_2017	VTI1B	2/66	0.9189363182605071	1.0	0	0	0.4939369242547727	0.04175666376711328	DSG4;SCN3B
BioPlex_2017	RPL30	3/90	0.9200389881554276	1.0	0	0	0.5433306166802501	0.0452807559941204	DDX24;TAF1A;RPL10A
BioPlex_2017	RANBP6	1/40	0.9207412846316784	1.0	0	0	0.40749796251018733	0.0336496288556434	TMEM186
BioPlex_2017	C22orf41	1/40	0.9207412846316784	1.0	0	0	0.40749796251018733	0.0336496288556434	CUL2
BioPlex_2017	KLHDC3	1/40	0.9207412846316784	1.0	0	0	0.40749796251018733	0.0336496288556434	CUL2
BioPlex_2017	ZNF232	1/40	0.9207412846316784	1.0	0	0	0.40749796251018733	0.0336496288556434	DLG3
BioPlex_2017	PDDC1	1/40	0.9207412846316784	1.0	0	0	0.40749796251018733	0.0336496288556434	PPM1A
BioPlex_2017	C3AR1	3/91	0.9235518955083638	1.0	0	0	0.5373599505628845	0.04273531612530335	GOLGA5;SNX14;RDH14
BioPlex_2017	ZIC1	1/41	0.9256134318835036	1.0	0	0	0.39755898781481697	0.03073074986213249	SERPINA3
BioPlex_2017	DLK1	1/41	0.9256134318835036	1.0	0	0	0.39755898781481697	0.03073074986213249	DCAKD
BioPlex_2017	HTR3C	1/41	0.9256134318835036	1.0	0	0	0.39755898781481697	0.03073074986213249	TMEM186
BioPlex_2017	RGS20	1/41	0.9256134318835036	1.0	0	0	0.39755898781481697	0.03073074986213249	CUL2
BioPlex_2017	MRPL28	1/41	0.9256134318835036	1.0	0	0	0.39755898781481697	0.03073074986213249	MRPL1
BioPlex_2017	CCDC59	1/41	0.9256134318835036	1.0	0	0	0.39755898781481697	0.03073074986213249	URB2
BioPlex_2017	SLC39A4	2/68	0.9268448604386184	1.0	0	0	0.479409367659044	0.036420290529078005	TMEM186;MPZL1
BioPlex_2017	SNRNP70	3/92	0.9269229179050408	1.0	0	0	0.531519081535027	0.04033425591560293	MRPS7;ZC3H14;PRRC2A
BioPlex_2017	SGK196	1/42	0.930186301541037	1.0	0	0	0.3880932976287499	0.028086462785493885	GOLGA5
BioPlex_2017	TSPAN3	1/42	0.930186301541037	1.0	0	0	0.3880932976287499	0.028086462785493885	RDH14
BioPlex_2017	APP	1/42	0.930186301541037	1.0	0	0	0.3880932976287499	0.028086462785493885	APBB3
BioPlex_2017	CLEC3A	1/42	0.930186301541037	1.0	0	0	0.3880932976287499	0.028086462785493885	PRRC2A
BioPlex_2017	SLC39A9	1/42	0.930186301541037	1.0	0	0	0.3880932976287499	0.028086462785493885	BRP44
BioPlex_2017	PRG2	1/42	0.930186301541037	1.0	0	0	0.3880932976287499	0.028086462785493885	DICER1
BioPlex_2017	KLHL20	1/42	0.930186301541037	1.0	0	0	0.3880932976287499	0.028086462785493885	POLDIP3
BioPlex_2017	FBXW11	2/69	0.9305203851962188	1.0	0	0	0.47246140580891294	0.034022557836295535	APC;PRRC2A
BioPlex_2017	RBM4	2/70	0.9340207334642592	1.0	0	0	0.4657119571544999	0.031787934534781	DDX24;URB2
BioPlex_2017	AP2M1	2/70	0.9340207334642592	1.0	0	0	0.4657119571544999	0.031787934534781	APC;AP2S1
BioPlex_2017	CCDC53	1/43	0.9344782629472376	1.0	0	0	0.3790678721024999	0.02568825950253438	GOLGA4
BioPlex_2017	CD97	1/43	0.9344782629472376	1.0	0	0	0.3790678721024999	0.02568825950253438	SLC29A1
BioPlex_2017	TPM2	1/43	0.9344782629472376	1.0	0	0	0.3790678721024999	0.02568825950253438	PDLIM5
BioPlex_2017	LGALS3BP	1/43	0.9344782629472376	1.0	0	0	0.3790678721024999	0.02568825950253438	SPRYD3
BioPlex_2017	SRPRB	1/43	0.9344782629472376	1.0	0	0	0.3790678721024999	0.02568825950253438	DCAKD
BioPlex_2017	C11orf57	2/71	0.9373535430332769	1.0	0	0	0.4591526338142957	0.029704766741651036	PRPF4B;ZC3H14
BioPlex_2017	SPINT2	2/71	0.9373535430332769	1.0	0	0	0.4591526338142957	0.029704766741651036	TAF6L;GOLGA5
BioPlex_2017	FPR2	2/71	0.9373535430332769	1.0	0	0	0.4591526338142957	0.029704766741651036	ATL2;SLC29A1
BioPlex_2017	TULP3	1/44	0.9385065587764356	1.0	0	0	0.3704526931910795	0.02351094110034601	PDLIM5
BioPlex_2017	BTBD1	1/44	0.9385065587764356	1.0	0	0	0.3704526931910795	0.02351094110034601	BTBD2
BioPlex_2017	MRPS31	1/44	0.9385065587764356	1.0	0	0	0.3704526931910795	0.02351094110034601	MRPS7
BioPlex_2017	MRPL41	1/44	0.9385065587764356	1.0	0	0	0.3704526931910795	0.02351094110034601	MRPL1
BioPlex_2017	SERPINB4	1/44	0.9385065587764356	1.0	0	0	0.3704526931910795	0.02351094110034601	UGT1A10
BioPlex_2017	GOPC	1/44	0.9385065587764356	1.0	0	0	0.3704526931910795	0.02351094110034601	GRK6
BioPlex_2017	PRICKLE3	1/44	0.9385065587764356	1.0	0	0	0.3704526931910795	0.02351094110034601	YWHAE
BioPlex_2017	HIST1H1A	2/72	0.940526174906224	1.0	0	0	0.4527755139002082	0.02776229275878048	DDX24;ZFAND2B
BioPlex_2017	GPR21	2/72	0.940526174906224	1.0	0	0	0.4527755139002082	0.02776229275878048	SLC29A1;MARCH6
BioPlex_2017	HTR3A	3/97	0.9418181761469352	1.0	0	0	0.5041211907342525	0.03021855770354012	MARCH6;SLC29A1;TMEM186
BioPlex_2017	C19orf75	3/97	0.9418181761469352	1.0	0	0	0.5041211907342525	0.03021855770354012	SNX14;SLC29A1;MPZL1
BioPlex_2017	BBS7	1/45	0.942287374244378	1.0	0	0	0.3622204111201666	0.021532186083361046	TTC8
BioPlex_2017	CCDC120	1/45	0.942287374244378	1.0	0	0	0.3622204111201666	0.021532186083361046	SMEK1
BioPlex_2017	PI4KA	1/45	0.942287374244378	1.0	0	0	0.3622204111201666	0.021532186083361046	SERPINA12
BioPlex_2017	RBM42	1/45	0.942287374244378	1.0	0	0	0.3622204111201666	0.021532186083361046	MRPS7
BioPlex_2017	RPS8	2/73	0.9435457181132171	1.0	0	0	0.4465731096002054	0.02595056858921552	MRPL1;MRPS7
BioPlex_2017	DDX19B	2/73	0.9435457181132171	1.0	0	0	0.4465731096002054	0.02595056858921552	SERPINA3;SERPINA1
BioPlex_2017	TCTN2	2/73	0.9435457181132171	1.0	0	0	0.4465731096002054	0.02595056858921552	SLMAP;ITGAV
BioPlex_2017	CLK3	1/46	0.9458359016750544	1.0	0	0	0.3543460543566847	0.01973218186347224	HSP90AA1
BioPlex_2017	SLC18A1	1/46	0.9458359016750544	1.0	0	0	0.3543460543566847	0.01973218186347224	SLC29A1
BioPlex_2017	PCDH20	1/46	0.9458359016750544	1.0	0	0	0.3543460543566847	0.01973218186347224	PTPRD
BioPlex_2017	RUVBL2	1/46	0.9458359016750544	1.0	0	0	0.3543460543566847	0.01973218186347224	YY1
BioPlex_2017	CHRM3	1/46	0.9458359016750544	1.0	0	0	0.3543460543566847	0.01973218186347224	ATL2
BioPlex_2017	TOR1AIP2	1/46	0.9458359016750544	1.0	0	0	0.3543460543566847	0.01973218186347224	TM2D3
BioPlex_2017	BCL7A	1/46	0.9458359016750544	1.0	0	0	0.3543460543566847	0.01973218186347224	SMARCD2
BioPlex_2017	GYPB	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	RTN1
BioPlex_2017	GRB2	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	RAC1
BioPlex_2017	STX7	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	GOSR2
BioPlex_2017	P2RY12	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	GOLGA5
BioPlex_2017	TSSC4	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	SMEK1
BioPlex_2017	FTH1	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	SERPINA12
BioPlex_2017	SNRPA1	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	ZC3H14
BioPlex_2017	CYP1A1	1/47	0.949166401592538	1.0	0	0	0.34680677660441483	0.018093308917900803	VRK1
BioPlex_2017	ZC3H18	2/76	0.9517527531699068	1.0	0	0	0.4289452236949341	0.021211337442143298	PRPF4B;ZC3H14
BioPlex_2017	SART3	2/76	0.9517527531699068	1.0	0	0	0.4289452236949341	0.021211337442143298	DDX24;RPL10A
BioPlex_2017	DOCK5	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	ATG2B
BioPlex_2017	FAM189A2	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	YWHAE
BioPlex_2017	MRPL38	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	DSG4
BioPlex_2017	ZFC3H1	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	MRPS7
BioPlex_2017	CHRNA9	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	SNX14
BioPlex_2017	FBL	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	NAP1L3
BioPlex_2017	PCDHB11	1/48	0.952292259513996	1.0	0	0	0.3395816354251562	0.016599869606211643	SDCBP
BioPlex_2017	CCT7	2/77	0.9542256030938208	1.0	0	0	0.4233745065040909	0.01983727781230077	WDR25;TCP1
BioPlex_2017	MRPS34	1/49	0.9552260401621832	1.0	0	0	0.33265139796749993	0.015237854145356746	MRPS7
BioPlex_2017	MAGEB10	1/49	0.9552260401621832	1.0	0	0	0.33265139796749993	0.015237854145356746	RPL10A
BioPlex_2017	TMEM30B	2/78	0.9565769415991848	1.0	0	0	0.4179466282155768	0.01855434458203801	APP;MPZL1
BioPlex_2017	FAM19A4	1/50	0.9579795370761904	1.0	0	0	0.32599837000815	0.013994738805260237	MGRN1
BioPlex_2017	MRPL39	1/50	0.9579795370761904	1.0	0	0	0.32599837000815	0.013994738805260237	MRPL1
BioPlex_2017	MRPL42	1/50	0.9579795370761904	1.0	0	0	0.32599837000815	0.013994738805260237	MRPL1
BioPlex_2017	TBC1D22B	2/79	0.958812355112464	1.0	0	0	0.4126561645672784	0.017356273091143192	SERPINA3;CD207
BioPlex_2017	GPR114	2/79	0.958812355112464	1.0	0	0	0.4126561645672784	0.017356273091143192	DCAKD;SLC29A1
BioPlex_2017	ATP12A	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	DLK1
BioPlex_2017	PCDHGA5	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	SNX14
BioPlex_2017	TPCN2	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	PTPRD
BioPlex_2017	GRPR	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	CDC42BPB
BioPlex_2017	GJB7	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	EPB41L2
BioPlex_2017	HIF1AN	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	ASB3
BioPlex_2017	KLHL2	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	TSPAN5
BioPlex_2017	PDE4DIP	1/51	0.9605638202372055	1.0	0	0	0.31960624510602936	0.01285931066487646	CD207
BioPlex_2017	DEFA1	2/81	0.9629566224909256	1.0	0	0	0.40246712346685176	0.015191891229585447	ITGAV;LGMN
BioPlex_2017	HIST1H1T	2/81	0.9629566224909256	1.0	0	0	0.40246712346685176	0.015191891229585447	PRPF4B;RPL10A
BioPlex_2017	MAK16	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	DDX24
BioPlex_2017	HAX1	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	DNM1L
BioPlex_2017	BCL7C	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	SMARCD2
BioPlex_2017	SLC7A1	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	TMEM186
BioPlex_2017	SLAMF1	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	ATG2B
BioPlex_2017	INSL5	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	ITGAV
BioPlex_2017	FGF3	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	URB2
BioPlex_2017	MAPK14	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	RPS6KA5
BioPlex_2017	DPEP1	1/52	0.9629892806677208	1.0	0	0	0.3134599711616827	0.01182151540095632	ATL2
BioPlex_2017	HIST1H1E	2/82	0.9648755394428444	1.0	0	0	0.39755898781481697	0.014215183028893274	LEO1;RPL10A
BioPlex_2017	RRP8	3/108	0.9652225520080407	1.0	0	0	0.4527755139002082	0.0160267048764883	DDX24;URB2;RPL10A
BioPlex_2017	SDC2	1/53	0.9652656715973796	1.0	0	0	0.3075456320831603	0.010872324946093206	TMEM186
BioPlex_2017	GLMN	1/53	0.9652656715973796	1.0	0	0	0.3075456320831603	0.010872324946093206	CUL2
BioPlex_2017	LGALS3	2/83	0.9666986714180492	1.0	0	0	0.39276912049174695	0.013302478907415257	PTPRZ1;MPZL1
BioPlex_2017	HTR2C	2/83	0.9666986714180492	1.0	0	0	0.39276912049174695	0.013302478907415257	GOLGA5;CAND1
BioPlex_2017	OPRM1	1/54	0.9674021477516279	1.0	0	0	0.3018503426001388	0.010003621741653713	URB2
BioPlex_2017	OS9	1/54	0.9674021477516279	1.0	0	0	0.3018503426001388	0.010003621741653713	UGT1A10
BioPlex_2017	RUVBL1	1/54	0.9674021477516279	1.0	0	0	0.3018503426001388	0.010003621741653713	YY1
BioPlex_2017	LYZL2	1/54	0.9674021477516279	1.0	0	0	0.3018503426001388	0.010003621741653713	ITGAV
BioPlex_2017	CBWD1	1/54	0.9674021477516279	1.0	0	0	0.3018503426001388	0.010003621741653713	MPZL1
BioPlex_2017	AURKA	1/54	0.9674021477516279	1.0	0	0	0.3018503426001388	0.010003621741653713	DICER1
BioPlex_2017	PSME3	1/54	0.9674021477516279	1.0	0	0	0.3018503426001388	0.010003621741653713	CBX2
BioPlex_2017	MRPL10	1/55	0.9694073021603676	1.0	0	0	0.2963621545528636	0.009208097485211708	MRPL1
BioPlex_2017	CHRM4	1/55	0.9694073021603676	1.0	0	0	0.2963621545528636	0.009208097485211708	SLC29A1
BioPlex_2017	FCF1	1/55	0.9694073021603676	1.0	0	0	0.2963621545528636	0.009208097485211708	SERPINA12
BioPlex_2017	DGUOK	1/55	0.9694073021603676	1.0	0	0	0.2963621545528636	0.009208097485211708	DNM1L
BioPlex_2017	WDR46	2/85	0.9700754586243536	1.0	0	0	0.3835274941272353	0.011652109157347658	DDX24;RPL10A
BioPlex_2017	SKP2	1/56	0.9712892005380416	1.0	0	0	0.2910699732215624	0.008479164396446394	ATG2B
BioPlex_2017	YBEY	1/56	0.9712892005380416	1.0	0	0	0.2910699732215624	0.008479164396446394	HSPD1
BioPlex_2017	GPR77	1/56	0.9712892005380416	1.0	0	0	0.2910699732215624	0.008479164396446394	ATL2
BioPlex_2017	TMEM25	1/56	0.9712892005380416	1.0	0	0	0.2910699732215624	0.008479164396446394	ITGAV
BioPlex_2017	MRPL47	1/56	0.9712892005380416	1.0	0	0	0.2910699732215624	0.008479164396446394	MRPL1
BioPlex_2017	ZC3HAV1	2/86	0.9716375766912836	1.0	0	0	0.3790678721024999	0.010906695301038943	DDX24;RPL10A
BioPlex_2017	TMEM206	2/86	0.9716375766912836	1.0	0	0	0.3790678721024999	0.010906695301038943	RDH14;MPZL1
BioPlex_2017	PTCH1	1/57	0.9730554134724044	1.0	0	0	0.2859634824632894	0.007810877268544578	ITGAV
BioPlex_2017	CNBP	2/88	0.9745290583429408	1.0	0	0	0.3704526931910795	0.009558028361406972	DDX24;RPL10A
BioPlex_2017	MANSC1	2/88	0.9745290583429408	1.0	0	0	0.3704526931910795	0.009558028361406972	SDCBP;GRK6
BioPlex_2017	CSGALNACT2	1/58	0.9747130469415012	1.0	0	0	0.2810330775932327	0.007197864747618502	GOSR2
BioPlex_2017	CSNK2A2	1/58	0.9747130469415012	1.0	0	0	0.2810330775932327	0.007197864747618502	ARL6IP4
BioPlex_2017	MKI67IP	1/58	0.9747130469415012	1.0	0	0	0.2810330775932327	0.007197864747618502	DDX24
BioPlex_2017	CANX	1/58	0.9747130469415012	1.0	0	0	0.2810330775932327	0.007197864747618502	SERPINA5
BioPlex_2017	MRPL50	1/58	0.9747130469415012	1.0	0	0	0.2810330775932327	0.007197864747618502	MRPL1
BioPlex_2017	STX12	1/59	0.9762687709451114	1.0	0	0	0.2762698050916525	0.006635268717269062	GOSR2
BioPlex_2017	PLAUR	1/59	0.9762687709451114	1.0	0	0	0.2762698050916525	0.006635268717269062	GCLM
BioPlex_2017	E4F1	1/59	0.9762687709451114	1.0	0	0	0.2762698050916525	0.006635268717269062	MRPS7
BioPlex_2017	DDX31	2/90	0.9771346021059578	1.0	0	0	0.3622204111201666	0.008378471644921705	SERPINA3;SERPINA1
BioPlex_2017	DGCR8	2/90	0.9771346021059578	1.0	0	0	0.3622204111201666	0.008378471644921705	DDX24;RPL10A
BioPlex_2017	NDUFS6	1/60	0.977728845703844	1.0	0	0	0.27166530834012503	0.0061186909184549705	NDUFS2
BioPlex_2017	PPP2R2D	1/60	0.977728845703844	1.0	0	0	0.27166530834012503	0.0061186909184549705	RAB11FIP5
BioPlex_2017	ACTA2	1/60	0.977728845703844	1.0	0	0	0.27166530834012503	0.0061186909184549705	MAS1
BioPlex_2017	RPL18	2/91	0.978338694378964	1.0	0	0	0.3582399670419231	0.00784522443877055	DDX24;RPL10A
BioPlex_2017	PRR11	1/61	0.979099147607626	1.0	0	0	0.2672117786952049	0.005644145312476464	DDX24
BioPlex_2017	CD79B	2/92	0.9794812537222104	1.0	0	0	0.3543460543566847	0.007346366323013519	GOLGA5;ATL2
BioPlex_2017	VIPR2	2/92	0.9794812537222104	1.0	0	0	0.3543460543566847	0.007346366323013519	OPA1;TMEM186
BioPlex_2017	NDUFS7	1/62	0.9803851919245676	1.0	0	0	0.2629019112968951	0.0052080162889701674	HSPD1
BioPlex_2017	IL13RA2	2/94	0.9815936766706556	1.0	0	0	0.34680677660441483	0.006442916459707807	CAND1;TM2D3
BioPlex_2017	SLC15A1	1/64	0.9827248974882474	1.0	0	0	0.25468622656886714	0.004438176990922172	ATL2
BioPlex_2017	MRPS11	1/64	0.9827248974882474	1.0	0	0	0.25468622656886714	0.004438176990922172	MRPS7
BioPlex_2017	ST8SIA4	1/65	0.9837879784427652	1.0	0	0	0.2507679769293461	0.0040987710385324205	ITGAV
BioPlex_2017	EPHA1	1/66	0.984785679089598	1.0	0	0	0.2469684621273863	0.00378633428802455	OPA1
BioPlex_2017	MRPL12	2/98	0.9852036704404352	1.0	0	0	0.33265139796749993	0.004958796854345149	MTERFD3;RAB11FIP5
BioPlex_2017	SPPL2B	2/98	0.9852036704404352	1.0	0	0	0.33265139796749993	0.004958796854345149	GOLGA5;TMEM186
BioPlex_2017	SCN3B	1/67	0.9857220171749848	1.0	0	0	0.24328236567772385	0.00349861790607006	URB2
BioPlex_2017	PCDHGB1	1/68	0.98660076381712	1.0	0	0	0.239704683829522	0.003233572077164713	SDCBP
BioPlex_2017	PNKD	1/68	0.98660076381712	1.0	0	0	0.239704683829522	0.003233572077164713	DICER1
BioPlex_2017	LPAR1	2/100	0.9867402590385402	1.0	0	0	0.32599837000815	0.004351568459728478	GOLGA5;TMEM186
BioPlex_2017	ATP2B2	2/100	0.9867402590385402	1.0	0	0	0.32599837000815	0.004351568459728478	GOLGA5;BRP44
BioPlex_2017	SNRNP27	2/100	0.9867402590385402	1.0	0	0	0.32599837000815	0.004351568459728478	SMEK1;VRK1
BioPlex_2017	ZNRF4	1/70	0.9881994237538018	1.0	0	0	0.23285597857725	0.002764176434452305	SNX14
BioPlex_2017	MPPE1	1/70	0.9881994237538018	1.0	0	0	0.23285597857725	0.002764176434452305	TMEM186
BioPlex_2017	SLC39A12	1/70	0.9881994237538018	1.0	0	0	0.23285597857725	0.002764176434452305	SLC29A1
BioPlex_2017	LYPD3	1/71	0.9889257772087968	1.0	0	0	0.22957631690714786	0.0025565615203564603	SLMAP
